,weight,birthDate,height,foot,shortName,currentNationalTeamId,passportArea.name,passportArea.alpha3code,role.code2,role.code3,role.name,birthArea.name,birthArea.alpha2code,age_2018
1081,70,1988-12-05,171,right,M. Schmiedebach,,Germany,DEU,MD,MID,Midfielder,Germany,DE,30
1082,80,1988-08-26,181,right,L. Stindl,,Germany,DEU,FW,FWD,Forward,Germany,DE,30
1083,79,1987-12-16,185,right,M. Diouf,19314.0,Senegal,SEN,FW,FWD,Forward,Senegal,SN,31
1084,78,1988-03-22,183,right,T. Sippel,,Germany,DEU,GK,GKP,Goalkeeper,Germany,DE,30
1085,88,1990-07-08,189,right,K. Trapp,3148.0,Germany,DEU,GK,GKP,Goalkeeper,Germany,DE,28
1086,83,1997-04-29,185,right,L. Tousart,4425.0,France,FRA,MD,MID,Midfielder,France,FR,21
1087,78,1995-07-28,182,right,R. Tapia,15594.0,Peru,PER,MD,MID,Midfielder,Peru,PE,23
1088,82,1992-11-03,186,right,W. Orban,,Hungary,HUN,DF,DEF,Defender,Germany,DE,26
1089,71,1987-05-26,179,right,O. Şahan,,Turkey,TUR,MD,MID,Midfielder,Germany,DE,31
1090,84,1991-01-15,190,right,N. Jørgensen,7712.0,Denmark,DNK,FW,FWD,Forward,Denmark,DK,27
1091,92,1987-11-29,194,right,S. Wagner,,Germany,DEU,FW,FWD,Forward,Germany,DE,31
1092,78,1988-07-22,187,right,T. Kraft,,Germany,DEU,GK,GKP,Goalkeeper,Germany,DE,30
1093,78,1985-02-14,185,right,C. Janker,,Germany,DEU,DF,DEF,Defender,Germany,DE,33
1094,70,1988-05-02,180,right,F. Lustenberger,,Switzerland,CHE,DF,DEF,Defender,Switzerland,CH,30
1095,69,1985-03-28,174,right,Raffael,,Brazil,BRA,FW,FWD,Forward,Brazil,BR,33
1096,85,1987-03-04,186,right,D. Maroh,,Slovenia,SVN,DF,DEF,Defender,Germany,DE,31
1097,76,1992-01-26,181,left,M. Plattenhardt,3148.0,Germany,DEU,DF,DEF,Defender,Germany,DE,26
1098,88,1989-03-06,194,right,P. Wollscheid,,Germany,DEU,DF,DEF,Defender,Germany,DE,29
1099,78,1990-02-21,180,left,D. Didavi,,Germany,DEU,MD,MID,Midfielder,Germany,DE,28
1100,80,1986-10-14,182,right,M. Frantz,,Germany,DEU,MD,MID,Midfielder,Germany,DE,32
1101,84,1990-03-29,186,right,T. Chandler,,United States,USA,DF,DEF,Defender,Germany,DE,28
1102,85,1990-03-25,183,right,A. Esswein,,Germany,DEU,MD,MID,Midfielder,Germany,DE,28
1103,78,1991-03-08,179,right,R. Mak,14496.0,Slovakia,SVK,FW,FWD,Forward,Slovakia,SK,27
1104,86,1991-08-24,192,right,S. Bell,,Germany,DEU,DF,DEF,Defender,Germany,DE,27
1105,75,1986-10-24,188,right,N. Bungert,,Germany,DEU,DF,DEF,Defender,Germany,DE,32
1106,82,1988-01-02,183,right,J. Baumgartlinger,9109.0,Austria,AUT,MD,MID,Midfielder,Austria,AT,30
1107,72,1992-02-24,179,right,Y. Mallı,4687.0,Turkey,TUR,MD,MID,Midfielder,Germany,DE,26
1108,66,1987-09-25,173,right,N. Müller,,Germany,DEU,MD,MID,Midfielder,Germany,DE,31
1109,78,1986-03-17,183,right,E. Polanski,,Germany,DEU,MD,MID,Midfielder,Poland,PL,32
1110,75,1989-12-17,183,right,M. Risse,,Germany,DEU,MD,MID,Midfielder,Germany,DE,29
1111,73,1989-11-24,175,right,M. Gavranović,6697.0,Croatia,HRV,FW,FWD,Forward,Switzerland,CH,29
1112,90,1987-12-09,193,right,Á. Szalai,,Hungary,HUN,FW,FWD,Forward,Hungary,HU,31
1113,75,1990-10-14,183,right,A. Ujah,,Nigeria,NGA,FW,FWD,Forward,Nigeria,NG,28
1114,71,1984-01-26,176,right,A. Rukavina,17322.0,Serbia,SRB,DF,DEF,Defender,Serbia,RS,34
1115,68,1993-09-18,179,right,S. Maier,,Germany,DEU,MD,MID,Midfielder,Germany,DE,25
1116,82,1993-05-19,184,left,João Schmidt,,Brazil,BRA,MD,MID,Midfielder,Brazil,BR,25
1117,81,1992-07-30,179,left,K. Volland,,Germany,DEU,FW,FWD,Forward,Germany,DE,26
1118,79,1992-11-15,180,right,B. Wood,8134.0,United States,USA,FW,FWD,Forward,United States,US,26
1119,92,1986-01-20,197,right,T. Kessler,,Germany,DEU,GK,GKP,Goalkeeper,Germany,DE,32
1120,72,1990-06-22,179,right,S. Jung,,Germany,DEU,DF,DEF,Defender,Germany,DE,28
1121,80,1994-04-25,182,right,Rúben Vezo,,Cape Verde Islands,CPV,DF,DEF,Defender,Portugal,PT,24
1122,75,1983-05-28,179,right,M. Lehmann,,Germany,DEU,MD,MID,Midfielder,Germany,DE,35
1123,96,1983-01-17,196,right,A. Meier,,Germany,DEU,FW,FWD,Forward,Germany,DE,35
1124,74,1987-03-09,178,right,P. Schwegler,,Switzerland,CHE,MD,MID,Midfielder,Switzerland,CH,31
1125,90,1993-05-12,192,left,T. Horn,,Germany,DEU,GK,GKP,Goalkeeper,Germany,DE,25
1126,84,1985-09-21,190,right,Geromel,6380.0,Italy,ITA,DF,DEF,Defender,Brazil,BR,33
1127,67,1994-04-21,176,right,M. Weiser,,Germany,DEU,MD,MID,Midfielder,Germany,DE,24
1128,84,1993-07-30,188,right,André Gomes,,Portugal,PRT,MD,MID,Midfielder,Portugal,PT,25
1129,79,1991-08-04,179,right,C. Clemens,,Germany,DEU,MD,MID,Midfielder,Germany,DE,27
1130,69,1985-02-19,173,right,S. Peszko,13869.0,Poland,POL,MD,MID,Midfielder,Poland,PL,33
1131,70,1983-03-23,174,right,S. Riether,,Germany,DEU,DF,DEF,Defender,Germany,DE,35
1132,80,1991-05-22,187,right,O. Roshi,,Albania,ALB,MD,MID,Midfielder,Albania,AL,27
1133,74,1991-08-24,185,left,M. Uth,,Germany,DEU,FW,FWD,Forward,Germany,DE,27
1134,63,1993-12-19,171,right,L. Bittencourt,,Brazil,BRA,MD,MID,Midfielder,Germany,DE,25
1135,78,1997-10-31,184,left,M. Olivera,,Spain,ESP,DF,DEF,Defender,Uruguay,UY,21
1136,90,1995-05-03,189,right,A. El Ghazi,,Morocco,MAR,FW,FWD,Forward,Netherlands,NL,23
1137,77,1992-12-15,180,right,M. Meza,12274.0,Argentina,ARG,MD,MID,Midfielder,Argentina,AR,26
1138,70,1988-07-17,178,right,D. Brosinski,,Germany,DEU,DF,DEF,Defender,Germany,DE,30
1139,78,1990-03-09,181,right,N. Höfler,,Germany,DEU,MD,MID,Midfielder,Germany,DE,28
1140,73,1997-07-15,177,left,M. Poaty,,France,FRA,DF,DEF,Defender,France,FR,21
1141,86,1987-04-05,190,right,M. Grün,,Germany,DEU,GK,GKP,Goalkeeper,Germany,DE,31
1142,84,1986-06-09,189,left,M. Mavraj,,Albania,ALB,DF,DEF,Defender,Germany,DE,32
1143,81,1993-08-17,181,right,J. Geis,,Germany,DEU,MD,MID,Midfielder,Germany,DE,25
1144,79,1992-09-13,179,right,F. Klaus,,Germany,DEU,MD,MID,Midfielder,Germany,DE,26
1145,69,1993-05-25,185,right,P. Lees Melou,,France,FRA,MD,MID,Midfielder,France,FR,25
1146,78,1994-04-02,186,right,J. Haberer,,Germany,DEU,MD,MID,Midfielder,Germany,DE,24
1147,87,1995-01-28,186,left,M. Kempf,,Germany,DEU,DF,DEF,Defender,Germany,DE,23
1148,86,1990-10-24,186,right,F. Niederlechner,,Germany,DEU,FW,FWD,Forward,Germany,DE,28
1149,82,1996-05-02,183,right,J. Brandt,3148.0,Germany,DEU,MD,MID,Midfielder,Germany,DE,22
1150,89,1983-10-13,189,right,A. Stolz,,Germany,DEU,GK,GKP,Goalkeeper,Germany,DE,35
1151,78,1995-01-12,188,left,A. Romagnoli,,Italy,ITA,DF,DEF,Defender,Italy,IT,23
1152,75,1995-07-14,182,right,F. Mattiello,,Italy,ITA,DF,DEF,Defender,Italy,IT,23
1153,76,1994-02-08,178,right,H. Çalhanoğlu,,Turkey,TUR,MD,MID,Midfielder,Germany,DE,24
1154,74,1991-04-15,176,right,M. Terrazzino,,Italy,ITA,FW,FWD,Forward,Germany,DE,27
1155,70,1991-06-26,179,right,S. Zoller,,Germany,DEU,FW,FWD,Forward,Germany,DE,27
1156,65,1991-07-10,173,right,Jonathan Cafu,,Brazil,BRA,FW,FWD,Forward,Brazil,BR,27
1157,73,1998-10-12,180,right,Bruno Jordão,9911.0,Portugal,PRT,MD,MID,Midfielder,Portugal,PT,20
1158,71,1997-06-25,176,left,B. Srarfi,16276.0,Tunisia,TUN,MD,MID,Midfielder,Tunisia,TN,21
1159,85,1993-05-06,185,right,G. Gómez,15516.0,Paraguay,PRY,DF,DEF,Defender,Paraguay,PY,25
1160,89,1987-04-27,194,right,H. Halldórsson,7839.0,Iceland,ISL,GK,GKP,Goalkeeper,Iceland,IS,31
1161,80,1983-03-25,187,right,M. Silva,15670.0,Uruguay,URY,GK,GKP,Goalkeeper,Uruguay,UY,35
1162,70,1986-02-12,176,right,M. Heller,,Germany,DEU,MD,MID,Midfielder,Germany,DE,32
1163,86,1989-07-04,193,left,B. Hübner,,Germany,DEU,DF,DEF,Defender,Germany,DE,29
1164,66,1997-06-15,177,right,A. Gudmundsson,7839.0,Iceland,ISL,FW,FWD,Forward,Iceland,IS,21
1165,85,1988-01-15,191,right,S. Langkamp,,Germany,DEU,DF,DEF,Defender,Germany,DE,30
1166,72,1990-06-05,178,left,M. Ostrzolek,,Poland,POL,DF,DEF,Defender,Germany,DE,28
1167,74,1983-09-01,178,right,P. Verhaegh,,Netherlands,NLD,DF,DEF,Defender,Netherlands,NL,35
1168,78,1984-05-18,176,right,D. Baier,,Germany,DEU,MD,MID,Midfielder,Germany,DE,34
1169,79,1989-02-27,183,right,Ja-Cheol Koo,14855.0,Korea Republic,KOR,MD,MID,Midfielder,Korea Republic,KR,29
1170,77,1989-11-01,180,right,J. Morávek,,Czech Republic,CZE,MD,MID,Midfielder,Czech Republic,CZ,29
1171,86,1992-06-25,197,left,K. Casteels,5629.0,Belgium,BEL,GK,GKP,Goalkeeper,Belgium,BE,26
1172,98,1981-03-18,194,right,T. Starke,,Germany,DEU,GK,GKP,Goalkeeper,Germany,DE,37
1173,74,1987-03-13,180,right,A. Beck,,Germany,DEU,DF,DEF,Defender,Russia,RU,31
1174,74,1987-12-11,183,right,F. Johnson,8134.0,United States,USA,MD,MID,Midfielder,Germany,DE,31
1175,98,1992-08-03,199,right,J. Vestergaard,7712.0,Denmark,DNK,DF,DEF,Defender,Denmark,DK,26
1176,76,1991-10-02,181,right,Roberto Firmino,6380.0,Brazil,BRA,FW,FWD,Forward,Brazil,BR,27
1177,67,1988-09-16,171,right,D. Kaiser,,Germany,DEU,MD,MID,Midfielder,Germany,DE,30
1178,74,1990-02-28,180,right,S. Rudy,3148.0,Germany,DEU,MD,MID,Midfielder,Germany,DE,28
1179,79,1984-10-08,182,left,S. Salihović,,Bosnia-Herzegovina,BIH,MD,MID,Midfielder,Bosnia-Herzegovina,BA,34
1180,77,1990-05-12,188,right,T. Strobl,,Germany,DEU,MD,MID,Midfielder,Germany,DE,28
1181,84,1988-11-08,186,right,S. Schipplock,,Germany,DEU,FW,FWD,Forward,Germany,DE,30
1182,73,1994-12-01,178,left,F. Ricca,,Italy,ITA,DF,DEF,Defender,Uruguay,UY,24
1183,80,1990-08-13,185,right,A. Hahn,,Germany,DEU,FW,FWD,Forward,Germany,DE,28
1184,75,1995-04-19,186,right,E. Cabaco,,Italy,ITA,DF,DEF,Defender,Uruguay,UY,23
1185,72,1997-03-22,187,right,Luiz Felipe,,Italy,ITA,DF,DEF,Defender,Brazil,BR,21
1186,91,1988-09-22,192,right,J. Grahl,,Germany,DEU,GK,GKP,Goalkeeper,Germany,DE,30
1187,68,1991-11-21,170,right,D. Demme,,Italy,ITA,MD,MID,Midfielder,Germany,DE,27
1188,73,1991-01-08,178,right,L. Rupp,,Germany,DEU,MD,MID,Midfielder,Germany,DE,27
1189,85,1990-01-24,185,right,E. Bičakčić,,Germany,DEU,DF,DEF,Defender,Bosnia-Herzegovina,BA,28
1190,81,1995-11-28,184,right,T. Jedvaj,9598.0,Croatia,HRV,DF,DEF,Defender,Croatia,HR,23
1191,70,1995-04-03,172,right,William,,Brazil,BRA,DF,DEF,Defender,Brazil,BR,23
1192,93,1985-11-03,196,right,P. Tschauner,,Germany,DEU,GK,GKP,Goalkeeper,Germany,DE,33
1193,76,1988-03-19,180,left,M. Kruse,,Germany,DEU,FW,FWD,Forward,Germany,DE,30
1194,63,1998-07-20,178,right,M. Ndockyt,,Congo,COG,MD,MID,Midfielder,Congo,CG,20
1195,69,1987-02-07,176,right,F. Bartels,,Germany,DEU,MD,MID,Midfielder,Germany,DE,31
1196,76,1993-03-27,182,right,G. Escalante,,Italy,ITA,MD,MID,Midfielder,Argentina,AR,25
1197,83,1988-03-02,192,right,S. Terodde,,Germany,DEU,FW,FWD,Forward,Germany,DE,30
1198,76,1998-06-13,177,right,R. Pierre-Gabriel,4425.0,France,FRA,DF,DEF,Defender,France,FR,20
1199,67,1990-10-09,178,right,K. Kampl,,Slovenia,SVN,MD,MID,Midfielder,Germany,DE,28
1200,89,1984-03-20,194,left,R. Almer,,Austria,AUT,GK,GKP,Goalkeeper,Austria,AT,34
1201,69,1995-09-01,175,left,Munir,,Morocco,MAR,FW,FWD,Forward,Spain,ES,23
1202,71,1994-03-28,180,right,Aritz Elustondo,,Spain,ESP,DF,DEF,Defender,Spain,ES,24
1203,66,1995-12-14,175,right,Odriozola,1598.0,Spain,ESP,DF,DEF,Defender,Spain,ES,23
1204,70,1988-10-05,179,right,R. Kruse,8493.0,Australia,AUS,FW,FWD,Forward,Australia,AU,30
1205,81,1983-09-29,184,right,P. Klandt,,Germany,DEU,GK,GKP,Goalkeeper,Germany,DE,35
1206,88,1995-09-27,188,right,Koke,,Spain,ESP,GK,GKP,Goalkeeper,Spain,ES,23
1207,85,1993-04-04,192,right,David Soria,,Spain,ESP,GK,GKP,Goalkeeper,Spain,ES,25
1208,85,1992-04-17,192,right,Steven Fortès,,Cape Verde Islands,CPV,DF,DEF,Defender,France,FR,26
1209,78,1996-06-03,183,right,G. Marchegiani,,Italy,ITA,GK,GKP,Goalkeeper,Italy,IT,22
1210,62,1995-05-19,176,right,Álvaro Jiménez,,Spain,ESP,MD,MID,Midfielder,Spain,ES,23
1211,64,1996-06-20,168,left,D. Verde,3763.0,Italy,ITA,FW,FWD,Forward,Italy,IT,22
1212,86,1985-04-19,190,left,J. Zimmermann,,Germany,DEU,GK,GKP,Goalkeeper,Germany,DE,33
1213,78,1989-12-07,179,right,D. Latza,,Germany,DEU,MD,MID,Midfielder,Germany,DE,29
1214,74,1988-11-04,185,right,C. Ramos,15594.0,Peru,PER,DF,DEF,Defender,Peru,PE,30
1215,72,1990-07-27,176,right,P. Hurtado,15594.0,Peru,PER,MD,MID,Midfielder,Peru,PE,28
1216,84,1979-07-14,187,right,S. Ignashevich,14358.0,Russia,RUS,DF,DEF,Defender,Russia,RU,39
1217,82,1997-10-06,187,right,K. Dolberg,7712.0,Denmark,DNK,FW,FWD,Forward,Denmark,DK,21
1218,81,1997-01-30,186,right,Unai Núñez,1604.0,Spain,ESP,DF,DEF,Defender,Spain,ES,21
1219,74,1997-03-13,180,left,Iñigo Córdoba,1604.0,Spain,ESP,MD,MID,Midfielder,Spain,ES,21
1220,80,1990-03-02,178,right,L. Advíncula,15594.0,Peru,PER,DF,DEF,Defender,Peru,PE,28
1221,84,1984-06-28,187,left,R. Özcan,,Turkey,TUR,GK,GKP,Goalkeeper,Austria,AT,34
1222,82,1995-04-08,182,right,F. Bahlouli,,Algeria,DZA,MD,MID,Midfielder,France,FR,23
1223,79,1993-12-10,189,right,M. Bani,,Italy,ITA,DF,DEF,Defender,Italy,IT,25
1224,85,1988-07-14,184,left,Caiuby,,Brazil,BRA,MD,MID,Midfielder,Brazil,BR,30
1225,74,1997-04-05,182,right,Borja Mayoral,1604.0,Spain,ESP,FW,FWD,Forward,Spain,ES,21
1226,68,1996-06-18,178,,Gabri Salazar,,Spain,ESP,FW,FWD,Forward,Spain,ES,22
1227,82,1997-10-06,184,left,T. Hernández,,France,FRA,DF,DEF,Defender,France,FR,21
1228,63,1996-07-16,173,right,A. Ndiaye,,Senegal,SEN,FW,FWD,Forward,Senegal,SN,22
1229,79,1998-08-09,186,right,P. Retsos,,Greece,GRC,DF,DEF,Defender,South Africa,ZA,20
1230,61,1991-11-23,169,right,C. Cueva,15594.0,Peru,PER,MD,MID,Midfielder,Peru,PE,27
1231,80,1992-03-03,189,left,Chema,,Spain,ESP,DF,DEF,Defender,Spain,ES,26
1232,70,1995-07-30,177,right,H. Lozano,15473.0,Mexico,MEX,FW,FWD,Forward,Mexico,MX,23
1233,81,1991-01-07,184,left,D. Blum,,Germany,DEU,MD,MID,Midfielder,Germany,DE,27
1234,73,1996-09-26,177,right,S. Bastien,5635.0,Belgium,BEL,MD,MID,Midfielder,Belgium,BE,22
1235,79,1993-11-02,188,right,E. Goldaniga,,Italy,ITA,DF,DEF,Defender,Italy,IT,25
1236,75,1994-02-16,183,left,F. Bernardeschi,,Italy,ITA,MD,MID,Midfielder,Italy,IT,24
1237,62,1995-08-05,168,right,S. Sensi,,Italy,ITA,MD,MID,Midfielder,Italy,IT,23
1238,82,1993-02-09,184,left,J. Alonso,,Paraguay,PRY,DF,DEF,Defender,Paraguay,PY,25
1239,75,1997-06-29,183,left,R. Mandragora,3757.0,Italy,ITA,MD,MID,Midfielder,Italy,IT,21
1240,83,1995-10-22,181,right,S. Janko,,Gambia,GMB,DF,DEF,Defender,Switzerland,CH,23
1241,70,1995-06-28,184,right,J. Denayer,,Congo DR,COD,DF,DEF,Defender,Belgium,BE,23
1242,68,1992-07-05,180,left,L. Krejčí,,Czech Republic,CZE,FW,FWD,Forward,Czech Republic,CZ,26
1243,80,1994-09-08,184,right,M. Benassi,,Italy,ITA,MD,MID,Midfielder,Italy,IT,24
1244,70,1994-06-01,172,right,G. De Arrascaeta,15670.0,Italy,ITA,MD,MID,Midfielder,Uruguay,UY,24
1245,73,1994-08-08,182,left,J. Kayembe,,Congo DR,COD,MD,MID,Midfielder,Belgium,BE,24
1246,70,1993-01-19,174,right,R. Centurión,,Italy,ITA,MD,MID,Midfielder,Argentina,AR,25
1247,85,1995-06-30,188,left,A. Petagna,,Italy,ITA,FW,FWD,Forward,Italy,IT,23
1248,71,1986-12-24,181,right,T. Gebre Selassie,11555.0,Ethiopia,ETH,DF,DEF,Defender,Czech Republic,CZ,32
1249,84,1994-01-27,188,right,R. Khedira,,Tunisia,TUN,MD,MID,Midfielder,Germany,DE,24
1250,74,1995-02-16,182,right,Rober,,Spain,ESP,DF,DEF,Defender,Spain,ES,23
1251,87,1993-08-15,189,left,D. Heintz,,Germany,DEU,DF,DEF,Defender,Germany,DE,25
1252,70,1998-11-12,178,right,J. Koundé,,France,FRA,DF,DEF,Defender,France,FR,20
1253,70,1992-03-21,177,right,J. Korb,,Germany,DEU,DF,DEF,Defender,Germany,DE,26
1254,85,1989-03-29,188,right,T. Vaclík,11555.0,Czech Republic,CZE,GK,GKP,Goalkeeper,Czech Republic,CZ,29
1255,81,1992-04-25,182,right,P. Kadeřábek,11555.0,Czech Republic,CZE,DF,DEF,Defender,Czech Republic,CZ,26
1256,64,1990-08-08,171,right,V. Darida,11555.0,Czech Republic,CZE,MD,MID,Midfielder,Czech Republic,CZ,28
1257,67,1998-05-02,175,left,J. Ikoné,,Congo DR,COD,FW,FWD,Forward,France,FR,20
1258,79,1988-12-17,183,right,Y. Sommer,6697.0,Switzerland,CHE,GK,GKP,Goalkeeper,Switzerland,CH,30
1259,83,1986-07-15,188,right,D. Abraham,,Italy,ITA,DF,DEF,Defender,Argentina,AR,32
1260,83,1993-09-25,184,right,A. Ajeti,8731.0,Albania,ALB,DF,DEF,Defender,Switzerland,CH,25
1261,73,1987-01-16,176,left,Joo-Ho Park,14855.0,Korea Republic,KOR,DF,DEF,Defender,Korea Republic,KR,31
1262,80,1989-01-08,183,right,F. Frei,,Switzerland,CHE,MD,MID,Midfielder,Switzerland,CH,29
1263,72,1991-10-10,169,left,X. Shaqiri,6697.0,Switzerland,CHE,MD,MID,Midfielder,Kosovo,,27
1264,72,1989-04-12,179,left,V. Stocker,,Switzerland,CHE,MD,MID,Midfielder,Switzerland,CH,29
1265,82,1992-09-27,185,left,G. Xhaka,6697.0,Albania,ALB,MD,MID,Midfielder,Switzerland,CH,26
1266,88,1994-06-06,190,right,Y. Mvogo,6697.0,Switzerland,CHE,GK,GKP,Goalkeeper,Cameroon,CM,24
1267,76,1988-06-26,175,right,J. Gondorf,,Germany,DEU,MD,MID,Midfielder,Germany,DE,30
1268,88,1987-06-18,181,right,R. Bobadilla,,Paraguay,PRY,FW,FWD,Forward,Argentina,AR,31
1269,74,1990-06-21,180,left,F. Moubandje,6697.0,Switzerland,CHE,DF,DEF,Defender,Cameroon,CM,28
1270,76,1988-01-22,180,right,V. Rüfli,,Switzerland,CHE,DF,DEF,Defender,Switzerland,CH,30
1271,95,1992-08-26,198,right,T. Koubek,11555.0,Czech Republic,CZE,GK,GKP,Goalkeeper,Czech Republic,CZ,26
1272,84,1996-05-23,187,right,C. Söyüncü,4687.0,Turkey,TUR,DF,DEF,Defender,Turkey,TR,22
1273,85,1990-11-14,187,right,R. Bürki,6697.0,Switzerland,CHE,GK,GKP,Goalkeeper,Switzerland,CH,28
1274,79,1991-02-08,185,right,M. Lang,6697.0,Switzerland,CHE,DF,DEF,Defender,Switzerland,CH,27
1275,77,1988-04-22,183,left,D. Pavlovic,,Bosnia-Herzegovina,BIH,DF,DEF,Defender,Switzerland,CH,30
1276,71,1990-03-27,172,right,A. Abrashi,,Albania,ALB,MD,MID,Midfielder,Switzerland,CH,28
1277,77,1992-04-15,181,right,R. Freuler,6697.0,Switzerland,CHE,MD,MID,Midfielder,Switzerland,CH,26
1278,83,1993-02-19,190,right,B. Djimsiti,8731.0,Albania,ALB,DF,DEF,Defender,Switzerland,CH,25
1279,80,1995-12-12,192,right,S. Sy,,Senegal,SEN,GK,GKP,Goalkeeper,Senegal,SN,23
1280,81,1992-08-08,183,right,J. Drmic,6697.0,Croatia,HRV,FW,FWD,Forward,Switzerland,CH,26
1281,68,1995-06-16,176,right,M. Zaccagni,,Italy,ITA,MD,MID,Midfielder,Italy,IT,23
1282,72,1993-07-03,182,left,K. Demirbay,,Turkey,TUR,MD,MID,Midfielder,Germany,DE,25
1283,79,1993-03-05,182,right,S. Widmer,,Switzerland,CHE,DF,DEF,Defender,Switzerland,CH,25
1284,67,1998-02-02,180,right,M. Ćavar,10007.0,Croatia,HRV,MD,MID,Midfielder,Bosnia-Herzegovina,BA,20
1285,73,1990-08-17,184,right,A. Ioniţă,11163.0,Romania,ROU,MD,MID,Midfielder,Moldova,MH,28
1286,75,1997-02-01,187,right,Lyanco,,Serbia,SRB,DF,DEF,Defender,Brazil,BR,21
1287,84,1991-12-20,188,right,F. Schär,6697.0,Switzerland,CHE,DF,DEF,Defender,Switzerland,CH,27
1288,78,1994-05-24,178,right,R. de Paul,,Italy,ITA,MD,MID,Midfielder,Argentina,AR,24
1289,80,1990-09-19,187,right,Mário Fernandes,14358.0,Russia,RUS,DF,DEF,Defender,Brazil,BR,28
1290,80,1988-08-25,188,right,Naldo,,Brazil,BRA,DF,DEF,Defender,Brazil,BR,30
1291,75,1990-06-17,179,right,A. Dzagoev,14358.0,Russia,RUS,MD,MID,Midfielder,Russia,RU,28
1292,74,1995-06-18,184,left,Mario Hermoso,,Spain,ESP,DF,DEF,Defender,Spain,ES,23
1293,73,1995-01-30,184,right,Marcos Llorente,,Spain,ESP,MD,MID,Midfielder,Spain,ES,23
1294,78,1995-03-24,185,right,E. Zidane,,Spain,ESP,MD,MID,Midfielder,France,FR,23
1295,76,1996-02-14,184,left,L. Hernández,4418.0,Spain,ESP,DF,DEF,Defender,France,FR,22
1296,73,1996-08-04,174,right,Andoni Gorosabel,,Spain,ESP,DF,DEF,Defender,Spain,ES,22
1297,64,1995-02-28,179,left,Jon Guridi,,Spain,ESP,MD,MID,Midfielder,Spain,ES,23
1298,72,1995-07-03,180,right,Jon Bautista,,Spain,ESP,FW,FWD,Forward,Spain,ES,23
1299,70,1988-08-02,175,left,Álex Granell,,Spain,ESP,MD,MID,Midfielder,Spain,ES,30
1300,72,1984-01-16,180,left,B. Kukeli,,Switzerland,CHE,MD,MID,Midfielder,Albania,AL,34
1301,65,1989-08-05,175,left,E. Lenjani,8731.0,Albania,ALB,DF,DEF,Defender,Kosovo,,29
1302,69,1995-05-10,185,right,E. Skhiri,16276.0,Tunisia,TUN,MD,MID,Midfielder,France,FR,23
1303,58,1995-10-28,168,right,V. Koziello,,France,FRA,MD,MID,Midfielder,France,FR,23
1304,91,1992-10-02,191,left,Alisson,6380.0,Germany,DEU,GK,GKP,Goalkeeper,Brazil,BR,26
1305,74,1990-02-07,177,left,G. Lapadula,,Peru,PER,FW,FWD,Forward,Italy,IT,28
1306,69,1997-06-16,177,right,J. Augustin,,Haiti,HTI,FW,FWD,Forward,France,FR,21
1307,80,1991-05-27,186,right,A. Sadiku,8731.0,Albania,ALB,FW,FWD,Forward,Albania,AL,27
1308,76,1994-06-15,186,right,Iñaki Williams,,Ghana,GHA,FW,FWD,Forward,Spain,ES,24
1309,71,1995-02-04,177,right,Brandon,,Spain,ESP,FW,FWD,Forward,Spain,ES,23
1310,75,1995-01-28,184,both,Diego González,,Spain,ESP,DF,DEF,Defender,Spain,ES,23
1311,92,1993-10-17,194,right,Andrés,,Spain,ESP,GK,GKP,Goalkeeper,Spain,ES,25
1312,77,1994-12-13,189,left,Pau López,,Spain,ESP,GK,GKP,Goalkeeper,Spain,ES,24
1313,76,1994-07-06,185,right,Joan Jordán,,Spain,ESP,MD,MID,Midfielder,Spain,ES,24
1314,61,1994-02-23,173,right,Rafa Navarro,,Spain,ESP,DF,DEF,Defender,Spain,ES,24
1315,76,1994-05-28,183,right,Víctor Camarasa,,Spain,ESP,MD,MID,Midfielder,Spain,ES,24
1316,65,1994-07-06,178,right,Jason,,Spain,ESP,MD,MID,Midfielder,Spain,ES,24
1317,73,1994-03-15,177,right,Medrán,,Spain,ESP,MD,MID,Midfielder,Spain,ES,24
1318,70,1993-03-24,174,right,G. Varela,15670.0,Spain,ESP,DF,DEF,Defender,Uruguay,UY,25
1319,70,1993-08-23,173,right,S. Cristóforo,,Italy,ITA,MD,MID,Midfielder,Uruguay,UY,25
1320,73,1992-03-09,184,right,João Pedro,,Brazil,BRA,MD,MID,Midfielder,Brazil,BR,26
1321,76,1992-03-05,182,left,M. Olivera,,Uruguay,URY,DF,DEF,Defender,Uruguay,UY,26
1322,84,1976-04-20,185,right,S. Given,,Ireland Republic,IRL,GK,GKP,Goalkeeper,Ireland Republic,IE,42
1323,75,1994-03-05,185,left,G. Silva,15670.0,Italy,ITA,DF,DEF,Defender,Uruguay,UY,24
1324,58,1997-12-04,167,right,M. Lopez,4425.0,Algeria,DZA,MD,MID,Midfielder,France,FR,21
1325,69,1997-12-16,179,right,J. Porsan-Clemente,,France,FRA,FW,FWD,Forward,Martinique,MQ,21
1326,80,1995-03-05,186,right,M. Hassen,16276.0,Tunisia,TUN,GK,GKP,Goalkeeper,France,FR,23
1327,69,1993-03-24,177,right,D. Rolán,,Uruguay,URY,FW,FWD,Forward,Uruguay,UY,25
1328,70,1995-04-26,174,left,R. Walter,,France,FRA,MD,MID,Midfielder,France,FR,23
1329,65,1995-04-19,171,right,W. Saïd,,Mauritius,MUS,FW,FWD,Forward,France,FR,23
